BUYER_COUNTY,BUYER_STATE,mme,quantity,year,population
HUERFANO,CO,1633.4244750000073,976.0,2007,7051.0
ADAMS,CO,78826.99453655447,56956.0,2007,415746.0
LOGAN,CO,5039.48299608754,3543.0,2007,22163.0
YUMA,CO,1640.6251125000042,908.0,2007,9788.0
DELTA,CO,11952.752161725306,8303.0,2007,30121.0
LAS ANIMAS,CO,5846.686706362561,3999.0,2007,15734.0
BROOMFIELD,CO,13576.238454500342,9224.0,2007,51526.0
GRAND,CO,2579.897159999999,2665.0,2007,14306.0
CROWLEY,CO,1617.6435375000005,825.0,2007,6015.0
LINCOLN,CO,1063.1054288625037,877.0,2007,5484.0
MONTEZUMA,CO,7510.944914225051,6197.0,2007,25157.0
DOUGLAS,CO,47781.10160176463,31188.0,2007,267177.0
BOULDER,CO,78314.17937707822,46630.0,2007,287428.0
BENT,CO,897.549975000002,683.0,2007,5715.0
ELBERT,CO,2193.572622262508,1497.0,2007,22402.0
MESA,CO,38057.727659114935,29815.0,2007,139434.0
ALAMOSA,CO,9797.73882541259,6591.0,2007,15180.0
GARFIELD,CO,17354.604191362952,13044.0,2007,53534.0
DENVER,CO,81013.31868602894,60317.0,2007,564395.0
PITKIN,CO,1596.895905862503,1411.0,2007,15814.0
PARK,CO,1296.404925000001,597.0,2007,16445.0
MOFFAT,CO,3411.410111362481,2915.0,2007,13348.0
SUMMIT,CO,6045.337486500062,8281.0,2007,26603.0
MONTROSE,CO,9745.267678362716,6955.0,2007,39673.0
PROWERS,CO,3084.5643675,2759.0,2007,12736.0
SAN MIGUEL,CO,752.0316375000011,346.0,2007,7322.0
CLEAR CREEK,CO,1978.692749999997,1733.0,2007,9152.0
SEDGWICK,CO,494.523337499999,312.0,2007,2400.0
BACA,CO,789.7593000000003,431.0,2007,3866.0
MORGAN,CO,5793.5510595000305,3655.0,2007,27745.0
SAGUACHE,CO,0.3027,1.0,2007,6148.0
LA PLATA,CO,9912.294214725089,8951.0,2007,49343.0
LARIMER,CO,88940.40737090557,54829.0,2007,286112.0
FREMONT,CO,13591.35082020027,10011.0,2007,46959.0
LAKE,CO,2370.0751875000005,1096.0,2007,7392.0
KIOWA,CO,399.3670874999996,360.0,2007,1410.0
RIO BLANCO,CO,1084.3599900000022,472.0,2007,6373.0
PUEBLO,CO,80805.04814980559,47497.0,2007,155121.0
KIT CARSON,CO,690.2838750000008,412.0,2007,7954.0
WASHINGTON,CO,257.75729999999976,163.0,2007,4883.0
OTERO,CO,8293.40184686263,6609.0,2007,18783.0
GILPIN,CO,259.0329089999999,126.0,2007,4893.0
PHILLIPS,CO,368.7927374999999,258.0,2007,4378.0
WELD,CO,50585.655508091084,34419.0,2007,237692.0
OURAY,CO,848.4134250000003,429.0,2007,4250.0
TELLER,CO,6522.849906000037,3802.0,2007,22707.0
EAGLE,CO,9524.43599430027,9246.0,2007,49803.0
RIO GRANDE,CO,1831.6509375000048,927.0,2007,11852.0
CHAFFEE,CO,6499.759543837534,4235.0,2007,17377.0
CONEJOS,CO,2044.613490000005,776.0,2007,8217.0
CUSTER,CO,3.027,10.0,2007,4112.0
EL PASO,CO,139455.8157657757,93210.0,2007,586783.0
ARCHULETA,CO,1334.7025258625015,1007.0,2007,12262.0
ROUTT,CO,6186.741368250083,4476.0,2007,22491.0
JEFFERSON,CO,181570.9232998823,114221.0,2007,524911.0
HINSDALE,CO,2.05836,26.0,2007,835.0
GUNNISON,CO,2187.771900000008,1790.0,2007,15043.0
ARAPAHOE,CO,115353.04097869608,80880.0,2007,542039.0
GILPIN,CO,184.25613299999992,102.0,2008,5026.0
SAGUACHE,CO,0.3027,1.0,2008,6179.0
BROOMFIELD,CO,14928.396103500341,10072.0,2008,53181.0
EL PASO,CO,158121.77319616213,105742.0,2008,597919.0
HUERFANO,CO,1889.405325000006,1213.0,2008,7073.0
ELBERT,CO,2350.0979299875066,1604.0,2008,22634.0
ALAMOSA,CO,11334.126569287617,7761.0,2008,15300.0
WELD,CO,59442.19133857867,40899.0,2008,243442.0
LINCOLN,CO,1518.9265500000024,1177.0,2008,5468.0
GRAND,CO,3526.059015224997,2753.0,2008,14622.0
ARAPAHOE,CO,132501.92483621952,91698.0,2008,552461.0
PITKIN,CO,1728.9173288625034,1534.0,2008,16454.0
LAS ANIMAS,CO,6730.681835362586,4451.0,2008,15770.0
MORGAN,CO,6563.5943175000475,4153.0,2008,27701.0
OURAY,CO,663.9075375000001,475.0,2008,4405.0
PUEBLO,CO,98193.22095821831,58573.0,2008,156748.0
DELTA,CO,14316.606111562849,10143.0,2008,30712.0
JEFFERSON,CO,196346.10176166985,128850.0,2008,529003.0
MOFFAT,CO,3629.9889149999785,3283.0,2008,13585.0
LAKE,CO,2133.3240000000023,991.0,2008,7450.0
LARIMER,CO,97421.28749113053,60132.0,2008,291650.0
GARFIELD,CO,18040.665427500517,14378.0,2008,55449.0
YUMA,CO,1779.5368500000034,1090.0,2008,9843.0
MONTROSE,CO,9918.923581725205,7539.0,2008,40658.0
PARK,CO,1040.2834125000024,613.0,2008,16394.0
HINSDALE,CO,4.63131,47.0,2008,818.0
BACA,CO,737.7027000000006,389.0,2008,3806.0
EAGLE,CO,10304.228886800298,11083.0,2008,51049.0
CONEJOS,CO,1992.669262500008,841.0,2008,8200.0
FREMONT,CO,16916.5190055003,12468.0,2008,47166.0
RIO BLANCO,CO,929.7579000000025,553.0,2008,6522.0
BENT,CO,1017.068287500001,899.0,2008,5962.0
KIOWA,CO,453.85211249999975,411.0,2008,1392.0
SEDGWICK,CO,585.7317749999997,362.0,2008,2421.0
RIO GRANDE,CO,2138.5354275000072,1140.0,2008,11860.0
LOGAN,CO,4613.3015989875175,3410.0,2008,22128.0
CHEYENNE,CO,237.3460499999997,121.0,2008,1881.0
WASHINGTON,CO,236.2305452249997,149.0,2008,4792.0
ADAMS,CO,94424.88579365543,67451.0,2008,424913.0
DOUGLAS,CO,52718.079335126844,34842.0,2008,275500.0
GUNNISON,CO,2259.6257325000056,2137.0,2008,15250.0
LA PLATA,CO,9302.99196150012,8426.0,2008,50291.0
CROWLEY,CO,1386.7280250000024,837.0,2008,5947.0
ROUTT,CO,6028.388060512573,4329.0,2008,23135.0
ARCHULETA,CO,1365.198862500001,1144.0,2008,12250.0
MONTEZUMA,CO,8617.352033362611,6916.0,2008,25222.0
CHAFFEE,CO,7384.249550437575,5017.0,2008,17573.0
DENVER,CO,92224.92823249126,65908.0,2008,575721.0
BOULDER,CO,92915.60532480293,53710.0,2008,290859.0
PROWERS,CO,3466.9783499999885,3054.0,2008,12663.0
TELLER,CO,8198.211202500088,5560.0,2008,22725.0
MESA,CO,40867.275592689904,32912.0,2008,143155.0
SAN MIGUEL,CO,818.198587500002,352.0,2008,7366.0
CLEAR CREEK,CO,2121.375937499999,1683.0,2008,9138.0
PHILLIPS,CO,409.4566499999996,271.0,2008,4349.0
OTERO,CO,9435.00225731264,7274.0,2008,18726.0
SUMMIT,CO,5505.3869250000525,7773.0,2008,27144.0
KIT CARSON,CO,785.7181125000012,548.0,2008,8157.0
LAKE,CO,1677.6423529500048,957.0,2009,8025.0
PROWERS,CO,4084.1269124999976,3743.0,2009,13206.0
GRAND,CO,2906.0084513625084,2681.0,2009,13550.0
ARCHULETA,CO,1651.373595225003,1362.0,2009,12225.0
PHILLIPS,CO,520.6877624999993,324.0,2009,4479.0
ELBERT,CO,2918.008803862505,1676.0,2009,22786.0
LA PLATA,CO,9370.108076587589,8295.0,2009,49678.0
HUERFANO,CO,2145.6655875000074,1393.0,2009,7713.0
KIT CARSON,CO,779.956950000001,640.0,2009,8072.0
MONTEZUMA,CO,8353.651425000106,6569.0,2009,25000.0
TELLER,CO,9800.355570000122,6345.0,2009,21554.0
GILPIN,CO,404.7477375,205.0,2009,5177.0
OURAY,CO,722.4373125000008,550.0,2009,4519.0
GARFIELD,CO,16752.084020587918,13651.0,2009,52878.0
RIO BLANCO,CO,506.79243749999983,374.0,2009,6183.0
CHEYENNE,CO,293.94603749999976,140.0,2009,1622.0
HINSDALE,CO,5.4486,52.0,2009,554.0
SAGUACHE,CO,6.6594,9.0,2009,6929.0
BROOMFIELD,CO,17694.66718293792,12201.0,2009,52882.0
LOGAN,CO,5514.915981112549,3676.0,2009,20828.0
MONTROSE,CO,10929.260715900222,8507.0,2009,39303.0
RIO GRANDE,CO,2611.206112500005,2411.0,2009,11743.0
LAS ANIMAS,CO,6919.265062500052,4418.0,2009,15814.0
BENT,CO,1034.0007000000019,929.0,2009,6128.0
CLEAR CREEK,CO,2732.514300000006,1648.0,2009,8886.0
MOFFAT,CO,4778.606175000034,3793.0,2009,13555.0
SUMMIT,CO,5427.741517500049,7329.0,2009,26246.0
CUSTER,CO,0.6054,2.0,2009,3598.0
GUNNISON,CO,2697.768105000001,2471.0,2009,14924.0
PUEBLO,CO,115942.7919727201,79370.0,2009,153814.0
ADAMS,CO,110355.41476009373,74030.0,2009,419439.0
ROUTT,CO,6357.899282287589,4669.0,2009,22356.0
WELD,CO,67621.55820521597,45655.0,2009,241221.0
SAN MIGUEL,CO,603.877875,373.0,2009,7385.0
YUMA,CO,2103.852187500006,1309.0,2009,9630.0
EAGLE,CO,11433.816675900362,12119.0,2009,50614.0
MESA,CO,42238.17675769008,33219.0,2009,137879.0
OTERO,CO,10672.713461025094,7837.0,2009,18833.0
DELTA,CO,13743.908353837749,10279.0,2009,30353.0
SEDGWICK,CO,561.15795,377.0,2009,2378.0
MORGAN,CO,7000.374150000052,4420.0,2009,27630.0
LARIMER,CO,104590.40188204216,62785.0,2009,286978.0
CONEJOS,CO,1922.7408750000088,1100.0,2009,8021.0
EL PASO,CO,168834.58631783907,115707.0,2009,586446.0
ALAMOSA,CO,12497.93292795007,9005.0,2009,15353.0
CROWLEY,CO,1451.3592788625022,965.0,2009,6311.0
PARK,CO,1136.6909250000015,594.0,2009,16788.0
DOUGLAS,CO,58941.525671814095,38060.0,2009,269451.0
JEFFERSON,CO,205594.6914456508,142972.0,2009,529025.0
PITKIN,CO,1757.8513279500007,1643.0,2009,15314.0
LINCOLN,CO,1714.2268500000034,1390.0,2009,5285.0
BOULDER,CO,101324.6859670158,54271.0,2009,295524.0
DENVER,CO,107623.70779725467,73356.0,2009,582447.0
FREMONT,CO,19451.687246362733,13164.0,2009,47393.0
CHAFFEE,CO,6578.619453862578,5037.0,2009,16870.0
ARAPAHOE,CO,148310.0641986458,99531.0,2009,544157.0
KIOWA,CO,488.58776249999914,411.0,2009,1644.0
BACA,CO,718.7599875000012,332.0,2009,3847.0
ELBERT,CO,3779.7674025000097,2435.0,2010,22712.0
PITKIN,CO,1474.3872150000018,1522.0,2010,16389.0
CHEYENNE,CO,579.77205,284.0,2010,2194.0
ALAMOSA,CO,12969.627243862586,9408.0,2010,15293.0
KIT CARSON,CO,785.0232000000011,640.0,2010,8156.0
EAGLE,CO,12821.40339476302,13198.0,2010,50793.0
BENT,CO,1340.4790127250044,1059.0,2010,6125.0
BOULDER,CO,118077.24082946485,60512.0,2010,290177.0
CROWLEY,CO,1745.2791490875024,1269.0,2010,5897.0
DENVER,CO,124435.42125064133,80377.0,2010,578087.0
LAKE,CO,2052.571687500003,1206.0,2010,7039.0
SUMMIT,CO,5950.820902500083,7633.0,2010,27105.0
LARIMER,CO,114933.29366021568,69864.0,2010,291162.0
TELLER,CO,10951.178610450104,7331.0,2010,22821.0
ARAPAHOE,CO,158171.00679353016,106389.0,2010,552860.0
SEDGWICK,CO,725.7256275000009,440.0,2010,2412.0
DOUGLAS,CO,65110.16613817612,40488.0,2010,273440.0
SAN MIGUEL,CO,705.4573952250005,465.0,2010,7299.0
RIO BLANCO,CO,1014.7195125000025,635.0,2010,6494.0
CUSTER,CO,1.5135,5.0,2010,3899.0
CLEAR CREEK,CO,3596.029575000005,2131.0,2010,9088.0
FREMONT,CO,20208.017666362848,12932.0,2010,46941.0
PHILLIPS,CO,502.99425,448.0,2010,4394.0
PUEBLO,CO,141464.9374858935,91775.0,2010,156244.0
WELD,CO,80832.75544954083,53467.0,2010,242860.0
PROWERS,CO,4935.271912500029,4340.0,2010,12734.0
LA PLATA,CO,9337.792432725113,8443.0,2010,50149.0
LOGAN,CO,5227.6585224750315,3917.0,2010,22278.0
ADAMS,CO,132304.86628249264,86477.0,2010,425330.0
HINSDALE,CO,3.9351,20.0,2010,489.0
PARK,CO,1414.1988677250051,780.0,2010,16286.0
ARCHULETA,CO,1754.793682725004,1384.0,2010,12136.0
SAGUACHE,CO,2.4216000000000006,6.0,2010,6161.0
HUERFANO,CO,2840.6994750000163,1733.0,2010,6948.0
BACA,CO,895.476412500002,398.0,2010,3833.0
CHAFFEE,CO,7220.916056362614,5793.0,2010,17540.0
GUNNISON,CO,2988.803133749995,2786.0,2010,15136.0
OURAY,CO,820.4569800000011,557.0,2010,4319.0
GILPIN,CO,777.1390875000003,289.0,2010,5126.0
KIOWA,CO,541.8999413624994,484.0,2010,1643.0
GRAND,CO,2892.6054943125114,2335.0,2010,14526.0
LINCOLN,CO,2083.1854125000045,1567.0,2010,5476.0
RIO GRANDE,CO,2837.383650000003,2140.0,2010,11926.0
MINERAL,CO,0.3027,1.0,2010,1020.0
ROUTT,CO,6731.132669550091,5551.0,2010,22924.0
YUMA,CO,2114.983087500006,1176.0,2010,9896.0
GARFIELD,CO,16731.608856675408,14186.0,2010,54761.0
MORGAN,CO,7117.1125804500525,5034.0,2010,27911.0
BROOMFIELD,CO,22853.33004157563,15562.0,2010,52872.0
MESA,CO,41908.2483645398,36725.0,2010,142284.0
CONEJOS,CO,2242.875112500008,1129.0,2010,8220.0
MONTEZUMA,CO,9207.241878862584,7165.0,2010,25279.0
LAS ANIMAS,CO,7821.970762500049,4997.0,2010,15675.0
OTERO,CO,13947.927555412669,9772.0,2010,18830.0
MOFFAT,CO,5530.71432000005,4560.0,2010,13519.0
EL PASO,CO,186433.93315032736,131070.0,2010,599988.0
MONTROSE,CO,10624.199298375284,9562.0,2010,40266.0
DELTA,CO,12785.137641787776,9640.0,2010,30533.0
JEFFERSON,CO,216351.55186047146,158104.0,2010,528614.0
ARCHULETA,CO,1833.741532725004,1554.0,2011,12152.0
CONEJOS,CO,2799.7838250000177,1465.0,2011,8228.0
CHEYENNE,CO,458.5797374999997,243.0,2011,2247.0
SEDGWICK,CO,1178.2950750000011,783.0,2011,2390.0
DOUGLAS,CO,68699.99721817598,42644.0,2011,280643.0
GUNNISON,CO,2717.996617500001,2885.0,2011,15274.0
CROWLEY,CO,1527.0219375000027,1322.0,2011,5866.0
PHILLIPS,CO,733.9064624999997,764.0,2011,4391.0
KIOWA,CO,540.4860374999988,498.0,2011,1728.0
LA PLATA,CO,10373.824170000164,10005.0,2011,50820.0
OTERO,CO,17075.839778625214,11467.0,2011,18795.0
MONTEZUMA,CO,9726.958211587602,8727.0,2011,25372.0
RIO GRANDE,CO,3882.303052950001,2615.0,2011,11913.0
ROUTT,CO,7035.006530550136,5552.0,2011,23201.0
CHAFFEE,CO,8507.843517262616,6852.0,2011,17707.0
FREMONT,CO,22785.40766250041,15293.0,2011,47040.0
KIT CARSON,CO,746.392312500001,636.0,2011,8178.0
RIO BLANCO,CO,1341.3762000000027,806.0,2011,6616.0
ARAPAHOE,CO,179476.99566128163,114709.0,2011,563508.0
LOGAN,CO,5433.184473862539,3993.0,2011,22417.0
ALAMOSA,CO,15352.656003862618,11315.0,2011,15395.0
HINSDALE,CO,4.08645,13.0,2011,731.0
EL PASO,CO,210689.6893448769,150093.0,2011,611377.0
PITKIN,CO,1668.4448288625015,1687.0,2011,16709.0
SAGUACHE,CO,3.027,1.0,2011,6165.0
MORGAN,CO,8554.655612700079,6089.0,2011,27943.0
BROOMFIELD,CO,31757.59913021333,20888.0,2011,54592.0
OURAY,CO,1152.4582125000024,743.0,2011,4371.0
MESA,CO,45854.63362383962,42783.0,2011,144766.0
LAS ANIMAS,CO,7698.132397500085,5263.0,2011,15549.0
JEFFERSON,CO,242243.84798719356,193347.0,2011,532243.0
HUERFANO,CO,3871.799512500022,2105.0,2011,6829.0
MOFFAT,CO,6563.460288862566,5031.0,2011,13586.0
DELTA,CO,12851.92756200023,10874.0,2011,30666.0
YUMA,CO,2159.564617500004,1351.0,2011,9960.0
GARFIELD,CO,16652.455309087887,14401.0,2011,55696.0
BACA,CO,1089.965137500002,518.0,2011,3807.0
ELBERT,CO,4066.9156275000173,2731.0,2011,22859.0
EAGLE,CO,12597.01453447552,13830.0,2011,51457.0
PROWERS,CO,5752.512862500029,4669.0,2011,12615.0
ADAMS,CO,157909.63098270664,96526.0,2011,434295.0
MONTROSE,CO,11661.705729750243,10785.0,2011,40812.0
LINCOLN,CO,2006.1627000000049,1457.0,2011,5462.0
BENT,CO,1820.7518002125064,1437.0,2011,6164.0
BOULDER,CO,123953.19574020221,62627.0,2011,293205.0
PUEBLO,CO,180468.0418229313,111436.0,2011,157946.0
SUMMIT,CO,7201.34089500015,7228.0,2011,27496.0
DENVER,CO,143145.74823296483,99166.0,2011,590507.0
CUSTER,CO,3.027,10.0,2011,3853.0
LAKE,CO,3024.0107249999987,1811.0,2011,7010.0
CLEAR CREEK,CO,3535.0311525000025,2113.0,2011,9083.0
WELD,CO,100352.2558168158,62549.0,2011,248441.0
GILPIN,CO,1732.1814375000024,562.0,2011,5241.0
GRAND,CO,2898.5840663625104,2468.0,2011,14634.0
LARIMER,CO,128889.90268384105,77188.0,2011,296107.0
TELLER,CO,13857.52974476257,9028.0,2011,23035.0
SAN MIGUEL,CO,660.3507374999998,472.0,2011,7383.0
PARK,CO,1465.8334538625045,942.0,2011,16259.0
HINSDALE,CO,2.1189,7.0,2012,790.0
LAKE,CO,2937.6913125000037,1690.0,2012,7372.0
JEFFERSON,CO,260654.50762515195,198787.0,2012,536095.0
FREMONT,CO,23127.4768540878,14725.0,2012,47006.0
EL PASO,CO,234048.03058002185,158680.0,2012,622816.0
CUSTER,CO,3.3297000000000008,11.0,2012,4208.0
OTERO,CO,19869.825150187637,11671.0,2012,18791.0
KIT CARSON,CO,826.2463499999992,781.0,2012,8210.0
PUEBLO,CO,204180.30589076548,116702.0,2012,159072.0
PITKIN,CO,1747.5729645374984,1739.0,2012,17000.0
SAGUACHE,CO,3.6324000000000014,3.0,2012,6189.0
LARIMER,CO,136178.6726706012,78215.0,2012,300870.0
RIO GRANDE,CO,5832.507277725009,3844.0,2012,11925.0
KIOWA,CO,456.69577886249914,320.0,2012,1393.0
PROWERS,CO,7103.14182750003,4775.0,2012,12539.0
ELBERT,CO,4150.425078862514,2534.0,2012,23058.0
EAGLE,CO,13513.232796600469,13769.0,2012,51850.0
CHAFFEE,CO,9042.058815675166,7103.0,2012,17879.0
MORGAN,CO,9209.15552017506,6091.0,2012,28200.0
BROOMFIELD,CO,35953.537295213166,23218.0,2012,55913.0
ALAMOSA,CO,19640.869992262746,13311.0,2012,15750.0
LAS ANIMAS,CO,9133.18593000004,5559.0,2012,15385.0
MESA,CO,49608.615474939754,47137.0,2012,146562.0
MOFFAT,CO,6780.343987725104,4687.0,2012,13547.0
DELTA,CO,13181.766728062737,10751.0,2012,30710.0
YUMA,CO,2340.6207904500084,1464.0,2012,10032.0
GARFIELD,CO,16442.97737838787,14180.0,2012,56330.0
PARK,CO,1517.4840000000027,1026.0,2012,16168.0
HUERFANO,CO,3947.51541543752,2179.0,2012,6730.0
BACA,CO,621.6920625000006,375.0,2012,3783.0
OURAY,CO,1232.0523750000045,811.0,2012,4445.0
GILPIN,CO,1468.7595000000006,461.0,2012,5358.0
GRAND,CO,3242.1508913625084,2545.0,2012,14608.0
SAN MIGUEL,CO,671.9783625000006,499.0,2012,7432.0
ARAPAHOE,CO,185758.5141875284,122404.0,2012,574357.0
TELLER,CO,17221.666217250095,10626.0,2012,23163.0
CLEAR CREEK,CO,1978.8057265875007,1258.0,2012,9059.0
ROUTT,CO,7645.5726535876465,4557.0,2012,23385.0
MONTEZUMA,CO,10677.400536112582,9194.0,2012,25424.0
CONEJOS,CO,3784.381545000031,2055.0,2012,8241.0
ARCHULETA,CO,2240.3319750000032,1824.0,2012,12109.0
LA PLATA,CO,11777.47217295018,10558.0,2012,51443.0
CROWLEY,CO,1712.1816788625028,1206.0,2012,5747.0
SEDGWICK,CO,1340.6081025000005,854.0,2012,2389.0
RIO BLANCO,CO,1731.898878862497,1662.0,2012,6728.0
PHILLIPS,CO,580.2231375000001,586.0,2012,4380.0
LOGAN,CO,6637.652662500056,4383.0,2012,22541.0
GUNNISON,CO,3095.2753024875,2958.0,2012,15385.0
CHEYENNE,CO,358.2402149999997,229.0,2012,2095.0
DOUGLAS,CO,74538.9353349757,45925.0,2012,286883.0
MONTROSE,CO,12592.24949152523,11334.0,2012,40994.0
ADAMS,CO,161238.2562945043,99805.0,2012,442996.0
BENT,CO,2169.8554500000087,1613.0,2012,6192.0
BOULDER,CO,120980.60175993813,63466.0,2012,297218.0
SUMMIT,CO,7668.269727037666,6727.0,2012,27753.0
DENVER,CO,147776.329734414,102319.0,2012,604356.0
WELD,CO,106943.35525815212,64826.0,2012,253552.0
LINCOLN,CO,2477.860350000005,1526.0,2012,5443.0
NEWPORT,RI,21249.75910500038,11349.0,2006,85130.0
WASHINGTON,RI,35603.35283917597,19777.0,2006,126757.0
PROVIDENCE,RI,181430.97615512344,88653.0,2006,631691.0
KENT,RI,67638.00340236496,39469.0,2006,168522.0
BRISTOL,RI,12210.605851537626,5630.0,2006,50996.0
WASHINGTON,RI,39029.489646976304,24149.0,2007,126895.0
BRISTOL,RI,13231.927939537649,6135.0,2007,50914.0
NEWPORT,RI,24533.876434725567,13663.0,2007,82881.0
PROVIDENCE,RI,208175.91107461168,102648.0,2007,629110.0
KENT,RI,77107.62536595388,40396.0,2007,167515.0
WASHINGTON,RI,40962.82437716412,27119.0,2008,126672.0
PROVIDENCE,RI,216224.53779655055,109129.0,2008,627889.0
KENT,RI,77024.27882445423,42227.0,2008,167269.0
NEWPORT,RI,26399.7651428631,14592.0,2008,82505.0
BRISTOL,RI,11812.524183000163,5950.0,2008,50668.0
KENT,RI,83193.19749135381,51876.0,2009,169202.0
WASHINGTON,RI,45870.54014156421,29557.0,2009,127064.0
NEWPORT,RI,27088.332041363017,13854.0,2009,81693.0
PROVIDENCE,RI,223120.1635070044,111759.0,2009,629400.0
BRISTOL,RI,13138.055891362625,6543.0,2009,50022.0
NEWPORT,RI,26661.631076363017,14572.0,2010,83253.0
PROVIDENCE,RI,236270.30454886323,121810.0,2010,628413.0
KENT,RI,86746.85866886629,59821.0,2010,167235.0
BRISTOL,RI,12614.31880136263,6803.0,2010,50501.0
WASHINGTON,RI,45187.66669338918,29980.0,2010,126987.0
BRISTOL,RI,13607.39160408757,7718.0,2011,50264.0
WASHINGTON,RI,44652.029563163975,30870.0,2011,126937.0
NEWPORT,RI,28517.129531588016,16607.0,2011,82765.0
PROVIDENCE,RI,256752.27759953839,141270.0,2011,627362.0
KENT,RI,92973.2478838535,64413.0,2011,166631.0
NEWPORT,RI,29566.797992925698,17582.0,2012,82503.0
PROVIDENCE,RI,268447.0707314403,146500.0,2012,627414.0
BRISTOL,RI,14218.983314962674,8167.0,2012,49796.0
WASHINGTON,RI,44723.69711812608,30163.0,2012,126692.0
KENT,RI,93958.19634562916,66769.0,2012,166066.0
WARREN,IN,0.3027,1.0,2006,8625.0
HENDRICKS,IN,25304.72844057652,21509.0,2006,132350.0
HANCOCK,IN,14323.666079500264,10302.0,2006,65402.0
SHELBY,IN,7896.504471000149,6724.0,2006,43812.0
VERMILLION,IN,3103.0153499999988,2535.0,2006,16585.0
BENTON,IN,587.2719225000002,437.0,2006,8871.0
JOHNSON,IN,44348.32942212804,30003.0,2006,130512.0
DAVIESS,IN,9589.886132500047,5769.0,2006,30469.0
HUNTINGTON,IN,5758.749419000024,3603.0,2006,37601.0
ELKHART,IN,26928.13537400139,19717.0,2006,195047.0
ADAMS,IN,3290.6477774999958,2188.0,2006,33887.0
ORANGE,IN,3696.447511999997,3157.0,2006,19666.0
JAY,IN,5842.564047037541,4370.0,2006,21564.0
ALLEN,IN,48037.84991659134,31838.0,2006,346314.0
HOWARD,IN,39247.7831773642,24211.0,2006,83943.0
PUTNAM,IN,6574.2310090000865,5169.0,2006,37768.0
LA PORTE,IN,23474.253498001002,16320.0,2006,109641.0
DE KALB,IN,5930.318139000075,3550.0,2006,41594.0
GIBSON,IN,6156.878519000057,4968.0,2006,33429.0
JEFFERSON,IN,8556.70756750011,6677.0,2006,32287.0
MADISON,IN,50387.19777500305,33276.0,2006,131240.0
GREENE,IN,7659.796478000105,6026.0,2006,33223.0
LAWRENCE,IN,20149.75223000041,11989.0,2006,46165.0
ST JOSEPH,IN,43822.25764254092,30792.0,2006,265496.0
WELLS,IN,6687.754140000046,3590.0,2006,27872.0
DECATUR,IN,8128.551279000098,5469.0,2006,25469.0
SWITZERLAND,IN,1678.9992555000022,1273.0,2006,10151.0
JENNINGS,IN,10709.050684225103,7220.0,2006,28320.0
OWEN,IN,4334.777689999992,2677.0,2006,21871.0
CRAWFORD,IN,1846.2151020000013,1425.0,2006,11008.0
HARRISON,IN,10870.347314500132,8801.0,2006,37766.0
HENRY,IN,18063.53257167561,12714.0,2006,48375.0
RANDOLPH,IN,5559.658517000048,4094.0,2006,26415.0
BARTHOLOMEW,IN,32109.75190822624,22484.0,2006,74508.0
RUSH,IN,4057.7261459999854,2998.0,2006,17723.0
BLACKFORD,IN,5285.686666500009,4375.0,2006,13161.0
FAYETTE,IN,15396.400500500125,10434.0,2006,24508.0
CLAY,IN,6088.775954362521,4167.0,2006,27096.0
CASS,IN,4879.362639500025,3629.0,2006,39255.0
CLINTON,IN,5536.333168000029,5236.0,2006,33298.0
MONROE,IN,33753.16608372713,22831.0,2006,130677.0
WHITE,IN,3754.11340248748,3749.0,2006,24830.0
HAMILTON,IN,37667.970191403154,29838.0,2006,244738.0
PORTER,IN,29683.74600712679,23874.0,2006,158595.0
MARION,IN,245901.22101652066,200375.0,2006,878515.0
JACKSON,IN,14408.921568725154,10833.0,2006,41725.0
BOONE,IN,10059.567466000186,7183.0,2006,52750.0
BROWN,IN,3596.821793499999,2123.0,2006,15329.0
NEWTON,IN,944.4572970000028,1104.0,2006,14326.0
STARKE,IN,8708.44826250003,5217.0,2006,23362.0
GRANT,IN,21033.024110587958,12901.0,2006,70448.0
MIAMI,IN,4071.613146500005,3142.0,2006,37745.0
RIPLEY,IN,12516.769859000071,6943.0,2006,28352.0
PULASKI,IN,2273.682255,1588.0,2006,13713.0
FULTON,IN,4874.988350000044,3848.0,2006,20563.0
WASHINGTON,IN,4869.523846000021,3966.0,2006,28164.0
DELAWARE,IN,47442.61865666563,30368.0,2006,117326.0
MARTIN,IN,2724.1548775000056,1793.0,2006,10344.0
WABASH,IN,8876.933044500156,7064.0,2006,33665.0
JASPER,IN,8247.856072500153,6942.0,2006,32419.0
KNOX,IN,14528.77364545026,9442.0,2006,38399.0
SPENCER,IN,3558.953930000016,1599.0,2006,20977.0
CLARK,IN,40367.76438958935,26212.0,2006,104148.0
OHIO,IN,1771.5048225000005,1408.0,2006,6022.0
DUBOIS,IN,11550.580532500177,9107.0,2006,41589.0
DEARBORN,IN,19545.5830798505,12486.0,2006,48879.0
WARRICK,IN,10283.653243500175,8022.0,2006,56746.0
LAKE,IN,88087.92493446694,61790.0,2006,491432.0
VANDERBURGH,IN,68510.71325850335,41444.0,2006,176822.0
FRANKLIN,IN,2881.424578500005,1668.0,2006,23122.0
UNION,IN,1202.4660057000024,883.0,2006,7432.0
WHITLEY,IN,7171.025645675063,3605.0,2006,32597.0
VIGO,IN,32296.712179614093,21234.0,2006,106509.0
